AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp
-0.007231124388919152,-0.007231124388919066,,-0.017857142857142856,0.019230769230769232,0.026243095019976376
-0.007231124388919152,-0.007231124388919066,,-0.03225806451612903,-0.012195121951219513,0.03448628315333299
-0.007231124388919152,-0.007231124388919066,,-0.011111111111111112,0.0125,0.0167244369149893
-0.007231124388919152,-0.007231124388919066,,0.015126050420168067,0.0,0.015126050420168067
-0.007231124388919152,-0.007231124388919066,,0.0,0.023255813953488372,0.023255813953488372
-0.007231124388919152,-0.007231124388919066,,0.034482758620689655,-0.015151515151515152,0.03766469239857588
-0.007231124388919152,-0.007231124388919066,,0.03125,0.0,0.03125
-0.007231124388919152,-0.007231124388919066,,0.009963768115942028,-0.006547619047619047,0.011922583204197264
-0.007231124388919152,-0.007231124388919066,,-0.018518518518518517,-0.014771460423634336,0.023688215871350646
-0.007231124388919152,-0.007231124388919066,,-0.01314102564102564,-0.03333333333333333,0.03583012232757801
-0.007231124388919152,-0.007231124388919066,,0.0026578073089700994,-0.08620689655172414,0.0862478576706186
-0.007231124388919152,-0.007231124388919066,,0.015151515151515152,-0.03856624319419238,0.04143577591285317
-0.007231124388919152,-0.007231124388919066,,0.0,0.0,0.0
-0.007231124388919152,-0.007231124388919066,,0.016666666666666666,0.01020408163265306,0.019542289009827515
-0.007231124388919152,-0.007231124388919066,,-0.02564102564102564,0.0,0.02564102564102564
-0.007231124388919152,-0.007231124388919066,,-0.020833333333333332,0.008282476024411511,0.022419348493493946
-0.007231124388919152,-0.007231124388919066,,-0.013157894736842105,0.008399646330680813,0.015610389245189782
-0.007231124388919152,-0.007231124388919066,,0.014616935483870969,0.0,0.014616935483870969
-0.007231124388919152,-0.007231124388919066,,0.012195121951219513,0.012195121951219513,0.017246506858208478
-0.007231124388919152,-0.007231124388919066,,0.0029563932002956393,0.010416666666666666,0.01082807486117448
-0.007231124388919152,-0.0072311243889190665,,0.00012744502821047734,-0.005114380693167436,0.02548897482199597
0.0,1.7455318265019888e-18,,0.01822369046574048,0.024200954806660194,0.017154428069120944
