AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.020761219078697574,-0.025536326063795953,0.03291097334431452
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.0034403799556712855,-0.023286618720493354,0.02353938881264797
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.011842310380126952,-0.021053362627183103,0.024155421607807485
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.007283184354953065,-0.0136944226199395,0.015510705504320032
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.013926390974249789,-0.022192082515565884,0.026199864349750954
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.006638172158260222,-0.022889794473041833,0.023832918843918336
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.0019796338073883174,-0.03157250844000409,0.031634510257082915
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.005571491406374779,-0.023729778936946708,0.02437506768990945
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.011432831906730348,-0.020655975150940503,0.023608874493372678
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.0050662176351947835,-0.015739760271157616,0.016535011778667418
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.0041302673794900435,-0.022266265653510517,0.02264609667865042
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.003714941175829503,-0.014953366817611433,0.015407918974407808
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.004046530917469884,-0.028309397371840142,0.028597139577635895
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.009905830594985454,-0.013842863331167424,0.017022054663933188
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.009331069617158613,-0.01392906925304864,0.016765674172441906
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.0128537542238632,-0.021598537001185275,0.025133957074823108
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.005564950893389653,-0.01597948153281109,0.016920771510285485
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.012278396960376345,-0.024916526374216166,0.02777755062048468
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.014872062167899505,-0.02944648228493804,0.03298899137717062
-0.010654253114161238,-0.010654253114161336,0.00021135953025422794,-0.005915291004193274,-0.020711022664715015,0.02153919978742546
-0.010654253114161238,-0.010654253114161339,0.00021135953025422797,-0.008527746329615128,-0.021315182105205617,0.023355104555952515
0.0,3.469446951953614e-18,2.710505431213761e-20,0.004725415315778443,0.005168895625104339,0.005535843992625175
