# of comparisons,AOD_comp,Within_comp,EOD_comp
1220.0,0.17506014434643147,-0.028316203352417788,0.14674394099401367
1220.0,0.18931120242214527,-0.05874724061810153,0.13056396180404375
1220.0,0.1567871121447615,-0.11864870784056068,0.038138404304200804
1220.0,0.18891329975350982,-0.054044828763226714,0.1348684709902831
1220.0,0.1783333333333333,-0.07425616682207337,0.10407716651125992
1220.0,0.19829268292682922,-0.108394526034713,0.08989815689211622
1220.0,0.17724809807892283,-0.10321401287787843,0.0740340852010444
1220.0,0.1898648648648649,-0.08093117725177715,0.10893368761308775
1220.0,0.17672413793103445,-0.13859315079514067,0.038130987135893774
1220.0,0.18600405679513182,-0.07719728194274256,0.10880677485238927
1220.0,0.18165389325969644,-0.08423432962986319,0.09741956362983326
0.0,0.010913755678381197,0.03151349462797854,0.03587934867882656
