# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
3721.0,0.014782608695652177,-0.13043478260869568,0.014782608695652177,-0.14521739130434785,-0.13043478260869568
3721.0,0.014782608695652177,-0.13043478260869568,0.014782608695652177,-0.14521739130434785,-0.13043478260869568
3721.0,0.014782608695652177,-0.13043478260869568,0.014782608695652177,-0.14521739130434785,-0.13043478260869568
3721.0,0.014782608695652177,-0.13043478260869568,0.014782608695652177,-0.14521739130434785,-0.13043478260869568
3721.0,0.014782608695652177,-0.13043478260869568,0.014782608695652177,-0.14521739130434785,-0.13043478260869568
3721.0,0.014782608695652177,-0.13043478260869568,0.014782608695652177,-0.14521739130434785,-0.13043478260869568
3721.0,0.014782608695652177,-0.13043478260869568,0.014782608695652177,-0.14521739130434785,-0.13043478260869568
3721.0,0.014782608695652177,-0.13043478260869568,0.014782608695652177,-0.14521739130434785,-0.13043478260869568
3721.0,0.014782608695652177,-0.13043478260869568,0.014782608695652177,-0.14521739130434785,-0.13043478260869568
3721.0,0.014782608695652177,-0.13043478260869568,0.014782608695652177,-0.14521739130434785,-0.13043478260869568
3721.0,0.014782608695652177,-0.1304347826086957,0.014782608695652177,-0.14521739130434783,-0.1304347826086957
0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,2.7755575615628914e-17
