# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
3150.0,0.09644885159759298,0.03508771929824561,0.08670289336237498,-0.044277360066833735,0.042425533295541246
3150.0,0.09644885159759298,0.03508771929824561,0.11480178440029433,-0.08999429060805024,0.02480749379224409
3150.0,0.09644885159759298,0.03508771929824561,0.07300239935273276,-0.06271039389207012,0.01029200546066264
3150.0,0.09644885159759298,0.03508771929824561,0.10393384884275199,-0.07676823354567718,0.027165615297074813
3150.0,0.09644885159759298,0.03508771929824561,0.12714647059747686,-0.03809523809523811,0.08905123250223874
3150.0,0.09644885159759298,0.03508771929824561,0.08735701158909351,-0.05746082216670455,0.02989618942238896
3150.0,0.09644885159759298,0.03508771929824561,0.10263372805226621,-0.06578153717330987,0.036852190878956345
3150.0,0.09644885159759298,0.03508771929824561,0.07247977845203953,-0.10074568493507849,-0.028265906483038963
3150.0,0.09644885159759298,0.03508771929824561,0.1045374293785311,-0.09028852920478536,0.014248900173745735
3150.0,0.09644885159759298,0.03508771929824561,0.06871257151762063,-0.05898191424507215,0.009730657272548474
3150.0,0.09644885159759298,0.03508771929824561,0.09413079155451819,-0.06851040039328198,0.025620391161236204
0.0,0.0,0.0,0.018591239823616493,0.01951779738951848,0.02823801633107048
