# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
525.0,0.09644885159759298,0.03508771929824561,0.045072574484339184,-0.09107365792759053,-0.04600108344325135
525.0,0.09644885159759298,0.03508771929824561,-0.08156595971722022,-0.1248599116619421,-0.20642587137916232
525.0,0.09644885159759298,0.03508771929824561,-0.018104929298268846,-0.08410138248847923,-0.10220631178674808
525.0,0.09644885159759298,0.03508771929824561,-0.08018620508785734,0.035518584538192344,-0.044667620549665
525.0,0.09644885159759298,0.03508771929824561,-0.09134550371872885,-0.0072230686755826445,-0.0985685723943115
525.0,0.09644885159759298,0.03508771929824561,-0.10666666666666666,-0.05980427691192461,-0.16647094357859127
525.0,0.09644885159759298,0.03508771929824561,0.013258636788048533,-0.08972204266321912,-0.07646340587517059
525.0,0.09644885159759298,0.03508771929824561,-0.006889446912626385,-0.10126984126984129,-0.10815928818246767
525.0,0.09644885159759298,0.03508771929824561,0.03819810326659648,-0.06571464678377353,-0.027516543517177056
525.0,0.09644885159759298,0.03508771929824561,-0.04011791848244037,-0.053406998158379376,-0.09352491664081974
525.0,0.09644885159759298,0.03508771929824561,-0.03283473153448245,-0.06416572420025402,-0.09700045573473645
0.0,0.0,0.0,0.05260659653435493,0.04489063563140345,0.0524934997857124
