AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp
0.0,0.0,-3.947459643111668e-17,0.23750000000000002,0.325,0.40253105470261547
0.0,0.0,-3.947459643111668e-17,0.16666666666666666,-0.20000000000000004,0.2603416558635552
0.0,0.0,-3.947459643111668e-17,-0.11666666666666668,-0.3611111111111111,0.379489585731957
0.0,0.0,-3.947459643111668e-17,0.13392857142857142,-0.15789473684210525,0.2070449472151775
0.0,0.0,-3.947459643111668e-17,-0.19871794871794873,-0.03571428571428571,0.2019017913411145
0.0,0.0,-3.947459643111668e-17,-0.06944444444444442,-0.28125,0.2896965539391132
0.0,0.0,-3.947459643111668e-17,0.12307692307692308,0.5227272727272727,0.5370211640587133
0.0,0.0,-3.947459643111668e-17,0.038461538461538464,-0.6521739130434783,0.6533070509303193
0.0,0.0,-3.947459643111668e-17,-0.07500000000000001,0.10119047619047619,0.12595440632091967
0.0,0.0,-3.947459643111668e-17,0.10000000000000002,-0.16666666666666666,0.19436506316151
0.0,0.0,-3.947459643111668e-17,0.04166666666666666,0.16363636363636364,0.16885784143842222
0.0,0.0,-3.947459643111668e-17,0.08333333333333334,0.04166666666666667,0.09316949906249125
0.0,0.0,-3.947459643111668e-17,-2.7755575615628914e-17,0.05000000000000002,0.05000000000000002
0.0,0.0,-3.947459643111668e-17,-0.08333333333333334,-0.05952380952380951,0.10240863413145984
0.0,0.0,-3.947459643111668e-17,0.10000000000000003,0.16666666666666666,0.19436506316151003
0.0,0.0,-3.947459643111668e-17,0.1875,-0.11274509803921569,0.21878689890364175
0.0,0.0,-3.947459643111668e-17,-0.05555555555555555,0.41666666666666663,0.4203540541783765
0.0,0.0,-3.947459643111668e-17,0.14583333333333331,0.011764705882352955,0.14630710651095993
0.0,0.0,-3.947459643111668e-17,0.18253968253968253,-0.09558823529411764,0.20605301848876584
0.0,0.0,-3.947459643111668e-17,0.22222222222222218,-0.11666666666666668,0.25098571106836703
0.0,0.0,-3.947459643111667e-17,0.05820054945054944,-0.02200078522324956,0.25514705501044943
0.0,0.0,1.869323120928965e-32,0.12091070621824938,0.2626583617192571,0.14959990870826084
