# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
525.0,0.09644885159759298,0.03508771929824561,0.1533333333333333,-0.05678763440860216,0.09654569892473114
525.0,0.09644885159759298,0.03508771929824561,0.07884097035040433,-0.0272108843537415,0.05163008599666283
525.0,0.09644885159759298,0.03508771929824561,0.18528235882058966,-0.0844155844155844,0.10086677440500526
525.0,0.09644885159759298,0.03508771929824561,0.06862745098039219,0.009103641456582656,0.07773109243697485
525.0,0.09644885159759298,0.03508771929824561,0.12333333333333335,-0.0580357142857143,0.06529761904761905
525.0,0.09644885159759298,0.03508771929824561,0.0006779661016949462,0.03225806451612902,0.032936030617823964
525.0,0.09644885159759298,0.03508771929824561,0.07395069953364425,-0.07859078590785909,-0.004640086374214841
525.0,0.09644885159759298,0.03508771929824561,0.15635451505016723,0.005113636363636348,0.16146815141380358
525.0,0.09644885159759298,0.03508771929824561,0.15894465894465898,-0.07277590090090089,0.08616875804375809
525.0,0.09644885159759298,0.03508771929824561,0.0689397710303634,-0.08244680851063829,-0.013507037480274889
525.0,0.09644885159759298,0.03508771929824561,0.10682850574785815,-0.04137879704466926,0.06544970870318889
0.0,0.0,0.0,0.05457664386519019,0.040935659432058714,0.04941242089887444
