# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
1856.0,0.014782608695652177,-0.13043478260869568,0.1698550724637682,-0.06971014492753627,0.10014492753623191
1856.0,0.014782608695652177,-0.13043478260869568,0.13429951690821262,-0.14787439613526565,-0.013574879227053027
1856.0,0.014782608695652177,-0.13043478260869568,0.136280193236715,-0.08531400966183579,0.05096618357487921
1856.0,0.014782608695652177,-0.13043478260869568,0.12985507246376815,-0.06101449275362316,0.06884057971014498
1856.0,0.014782608695652177,-0.13043478260869568,0.10270531400966187,-0.1547826086956522,-0.052077294685990316
1856.0,0.014782608695652177,-0.13043478260869568,0.10565217391304345,-0.06797101449275358,0.037681159420289864
1856.0,0.014782608695652177,-0.13043478260869568,0.1481159420289855,-0.07144927536231885,0.07666666666666666
1856.0,0.014782608695652177,-0.13043478260869568,0.12342995169082129,-0.06971014492753627,0.053719806763285013
1856.0,0.014782608695652177,-0.13043478260869568,0.1278743961352657,-0.06797101449275358,0.059903381642512105
1856.0,0.014782608695652177,-0.13043478260869568,0.1288888888888889,-0.16869565217391302,-0.03980676328502414
1856.0,0.014782608695652177,-0.1304347826086957,0.13069565217391307,-0.09644927536231884,0.03424637681159423
0.0,0.0,2.7755575615628914e-17,0.018320636798135906,0.0404023051626579,0.04887762396233677
