# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
1220.0,0.014782608695652177,-0.13043478260869568,0.016481955100880907,-0.12903225806451613,-0.11255030296363522
1220.0,0.014782608695652177,-0.13043478260869568,-0.013627730294396956,-0.14021164021164023,-0.1538393705060372
1220.0,0.014782608695652177,-0.13043478260869568,0.03197916666666667,-0.14561855670103097,-0.1136393900343643
1220.0,0.014782608695652177,-0.13043478260869568,0.032894736842105254,-0.1311053984575835,-0.09821066161547826
1220.0,0.014782608695652177,-0.13043478260869568,-0.00952587140073613,-0.15295629820051415,-0.16248216960125028
1220.0,0.014782608695652177,-0.13043478260869568,0.05479242979242982,-0.15375302663438256,-0.09896059684195274
1220.0,0.014782608695652177,-0.13043478260869568,0.01258581235697942,-0.15584415584415584,-0.14325834348717642
1220.0,0.014782608695652177,-0.13043478260869568,0.0282360024081878,-0.12273901808785526,-0.09450301567966746
1220.0,0.014782608695652177,-0.13043478260869568,-0.020989505247376306,-0.15599999999999997,-0.17698950524737628
1220.0,0.014782608695652177,-0.13043478260869568,-0.0007994883274704545,-0.14381720430107525,-0.1446166926285457
1220.0,0.014782608695652177,-0.1304347826086957,0.013202750789727002,-0.1431077556502754,-0.1299050048605484
0.0,0.0,2.7755575615628914e-17,0.023040833341420413,0.011449882284344853,0.028331900095930347
