AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.02896681931389089,0.009310275566827994,0.03042626911558295
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.04249785479425007,0.01536792532167186,0.045191158325557965
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.026851851851851807,0.010190536233406877,0.02872053231745846
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.04238691529422438,-0.00050571992974692,0.042389932068913436
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.027179894826953654,-0.024818183619681744,0.036806098964499094
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.050278579245846194,0.028722856091277144,0.05790455934571173
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.046591338523165285,0.02248715224943297,0.05173417479451435
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.038918283362727804,0.03261200521966072,0.050775738934541896
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.013639834873885995,0.019919681163175273,0.024142054449226902
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.0403263590719011,-0.04668387386376388,0.061689539752892604
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.019006824340403308,-0.0028773187183810944,0.01922337989309096
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.03620425587382278,0.022977396610972867,0.04288016905744635
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.017878855869027113,-0.027716186252771613,0.032982426647894955
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.027273421088974348,-0.011510840938323025,0.029603022768019554
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.028985611510791362,-0.004096107423603043,0.029273601942368086
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.044333184157529626,0.006008918181203499,0.04473855513149518
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.01619101123595504,0.032981636303895445,0.036741491234369573
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.041847127493242264,0.010353068146777666,0.043108793760525184
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.03483372037467086,-0.0010473588342440748,0.03484946248751089
0.02578026383875187,0.025780263838751843,0.0003768468508517202,0.028121065234320966,0.036606846698463896,0.04616119078964246
0.02578026383875187,0.02578026383875185,0.00037684685085172015,0.03261564041687175,0.0064141354103125405,0.03946710758906312
0.0,6.938893903907228e-18,5.421010862427522e-20,0.01051226825001313,0.021466736766235353,0.010890230602190803
