# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
3050.0,0.014782608695652177,-0.13043478260869568,0.013947050890765866,-0.14414893617021274,-0.13020188527944687
3050.0,0.014782608695652177,-0.13043478260869568,0.016454955707838892,-0.1473684210526316,-0.1309134653447927
3050.0,0.014782608695652177,-0.13043478260869568,0.006047077922077926,-0.14561586638830898,-0.13956878846623105
3050.0,0.014782608695652177,-0.13043478260869568,0.010461020869473814,-0.14715025906735751,-0.1366892381978837
3050.0,0.014782608695652177,-0.13043478260869568,0.00543790849673198,-0.1464059196617336,-0.14096801116500163
3050.0,0.014782608695652177,-0.13043478260869568,0.0096835225318197,-0.1420274551214361,-0.1323439325896164
3050.0,0.014782608695652177,-0.13043478260869568,0.008429926238145424,-0.14402451481103168,-0.13559458857288625
3050.0,0.014782608695652177,-0.13043478260869568,0.022894736842105246,-0.14159751037344398,-0.11870277353133873
3050.0,0.014782608695652177,-0.13043478260869568,0.012210338680926913,-0.14742268041237117,-0.13521234173144425
3050.0,0.014782608695652177,-0.13043478260869568,0.013353667608986708,-0.1420940170940171,-0.12874034948503038
3050.0,0.014782608695652177,-0.1304347826086957,0.011892020578887247,-0.14478555801525445,-0.1328935374363672
0.0,0.0,2.7755575615628914e-17,0.004930225843145304,0.0022029987956215906,0.006057478599670723
