AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp
0.0,0.0,-3.947459643111668e-17,-0.0665188470066519,-0.0551948051948052,0.08643623966593443
0.0,0.0,-3.947459643111668e-17,0.20334656834940443,0.06521739130434782,0.2135489053777224
0.0,0.0,-3.947459643111668e-17,0.012499999999999997,-0.025581395348837216,0.02847205275341963
0.0,0.0,-3.947459643111668e-17,0.03611111111111112,-0.04807692307692309,0.060128220314785576
0.0,0.0,-3.947459643111668e-17,0.025075987841945258,-0.0009740259740259882,0.025094897745307983
0.0,0.0,-3.947459643111668e-17,0.019230769230769204,0.09240196078431372,0.09438190950596914
0.0,0.0,-3.947459643111668e-17,0.07580105212816836,0.14233419465977604,0.16126010812716304
0.0,0.0,-3.947459643111668e-17,0.12934362934362936,0.038505747126436785,0.13495357354863663
0.0,0.0,-3.947459643111668e-17,0.05639097744360902,-0.11346153846153846,0.12670226141274982
0.0,0.0,-3.947459643111668e-17,-0.10839160839160839,-0.103125,0.1496111840562723
0.0,0.0,-3.947459643111668e-17,-0.058087291399229773,-0.0021645021645021745,0.05812760524672565
0.0,0.0,-3.947459643111668e-17,-0.024312896405919687,-0.054187192118226604,0.05939165531707785
0.0,0.0,-3.947459643111668e-17,-0.0187074829931973,-0.013513513513513514,0.0230778024824869
0.0,0.0,-3.947459643111668e-17,-0.012500000000000011,0.010197368421052636,0.016131841888472682
0.0,0.0,-3.947459643111668e-17,-0.038636363636363635,-0.15977205571971298,0.16437724411835233
0.0,0.0,-3.947459643111668e-17,0.02571428571428569,0.0661268556005398,0.07095058506742956
0.0,0.0,-3.947459643111668e-17,-0.05,0.10814606741573032,0.11914517152401809
0.0,0.0,-3.947459643111668e-17,-0.0006410256410256249,-0.09934949733885276,0.09935156533922938
0.0,0.0,-3.947459643111668e-17,-0.06815159574468085,0.09674796747967479,0.11834191655535503
0.0,0.0,-3.947459643111668e-17,-0.08757763975155279,-0.07906976744186045,0.11799097892535114
0.0,0.0,-3.947459643111667e-17,0.002499481509634623,-0.006739633178046324,0.09637378594862298
0.0,0.0,1.869323120928965e-32,0.07312767602934175,0.0816858903714271,0.052763672468335625
