# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
1050.0,0.09644885159759298,0.03508771929824561,-0.09446263724865533,0.03050773589017214,-0.0639549013584832
1050.0,0.09644885159759298,0.03508771929824561,-0.08514431101819889,-0.06253928346951607,-0.14768359448771495
1050.0,0.09644885159759298,0.03508771929824561,0.015311666502025145,-0.06690896282301709,-0.05159729632099194
1050.0,0.09644885159759298,0.03508771929824561,-0.017640592256690374,0.04141800323262465,0.023777410975934277
1050.0,0.09644885159759298,0.03508771929824561,0.052685596989394456,-0.021194851764103184,0.03149074522529127
1050.0,0.09644885159759298,0.03508771929824561,-0.10487586707397342,-0.06823586434619289,-0.1731117314201663
1050.0,0.09644885159759298,0.03508771929824561,-0.07031153226805398,-0.058793472359722765,-0.12910500462777674
1050.0,0.09644885159759298,0.03508771929824561,-0.09484848484848485,0.10047745358090182,0.005628968732416972
1050.0,0.09644885159759298,0.03508771929824561,-0.08263052855211483,0.028427757291317496,-0.05420277126079734
1050.0,0.09644885159759298,0.03508771929824561,-0.1700462165526886,-0.011363636363636354,-0.18140985291632494
1050.0,0.09644885159759298,0.03508771929824561,-0.06519629063274407,-0.008820512113117223,-0.07401680274586128
0.0,0.0,0.0,0.061376709201085206,0.05463620182176578,0.0760592204195364
