MSE_lr,MSE_unweight,MSE_weight,spearman_lr,pearson_lr,spearman_unweighted,pearson_unweighted,spearman_weighted,pearson_weighted,violate_r,violate_r_w
0.009169849172301887,0.7337778337935019,0.8714555285695342,0.36453332701687335,0.36824574155017653,0.34079128496259825,0.33877615822637286,0.33857390245844754,0.3359133673327762,1.0,1.0
0.00918001008143569,0.6981639555782794,1.0633279520503023,0.3688376631840506,0.37244243993289605,0.3105212097531401,0.30588322186019945,0.3064453868741958,0.3013763841797534,1.0,1.0
0.009225697420450329,0.8768781041498904,0.5056654642768268,0.36847600918632656,0.37624785502755487,0.322408647411269,0.3214677669907048,0.336345453269518,0.33561627978116576,1.0,1.0
0.009255880011097468,0.8209435336892721,0.9441830258970265,0.37510606704248917,0.38131029942930206,0.3516388938357964,0.34637464937837914,0.3354548262358157,0.33007329014872466,1.0,1.0
0.009016519138920013,0.9448215808759967,0.7229848827410038,0.3668460697972942,0.37470703019717055,0.3152203787401394,0.31108405851619614,0.32095124617736137,0.31958878188611645,1.0,1.0
0.009140587679639973,0.5506433677558475,0.93138834851749,0.370849312553424,0.3817817058762842,0.3754055761883002,0.3720517617310969,0.3462243612185082,0.3407395523791171,1.0,1.0
0.009062572964045496,0.8389360594498325,0.6291778292823768,0.37038388861846455,0.381042100523377,0.33861380386166995,0.3366701572154366,0.3447779100080821,0.34953113161042065,1.0,1.0
0.00903722133432445,0.6544718439987179,0.683901866193802,0.36943912296163445,0.3791715916757852,0.41180945037615047,0.4103902132651297,0.3631210424912378,0.36001325538206375,1.0,1.0
0.009053595096475657,1.0181474100925898,0.5792845096710715,0.37331175479340545,0.3822350894314598,0.3361887434512616,0.33723249770293906,0.3733274396991625,0.36909818986463927,1.0,1.0
0.009178290795830426,0.7176927617098637,1.054190647698913,0.3804226834496988,0.3901183965121495,0.3282742962934235,0.326129643910548,0.3307729316063961,0.3288560702626959,1.0,1.0
