AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp,MI_comp,MI_comp2,Ratio
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.317053317053317,-0.06493506493506493,0.3236346219313259,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.4199367088607595,0.006451612903225795,0.419986264963343,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.2950980392156863,0.004577464788732388,0.29513353915276186,0.033071072646250435,0.03307107264625042,1.3568669386470567
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.19044044044044042,-0.015715467328370536,0.1910877737284571,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.33779761904761907,0.03633004926108374,0.3397456459081605,0.023561274230382734,0.02356127423038274,1.9045253945318268
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.44239766081871346,0.044275491949910525,0.44460770290816604,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.35493827160493824,-0.0036337209302325646,0.3549568714332767,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3388888888888889,-0.05844155844155843,0.34389110887812113,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.396286231884058,0.11149425287356322,0.41167189120062525,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.44666666666666666,-0.13499999999999998,0.46662202167397876,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.41414634146341467,-0.03711985688729877,0.41580653665240136,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.36904761904761907,0.02853881278538814,0.37014944138809125,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3459051724137931,0.00896739130434783,0.3460213901038796,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.2885918674698795,0.02272727272727272,0.2894853966875917,0.023236255759897264,0.023236255759897267,1.9311650535684515
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.4638752052545156,0.0402745995423341,0.4656202845862864,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.29770114942528736,-0.11590909090909092,0.31946970392278073,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.38735558408215665,0.17427733556765818,0.4247551508954198,0.04475966642012974,0.04475966642012976,1.0025330546054183
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.4236559139784946,-0.020350877192982453,0.4241444231054765,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.2432183908045977,-0.09378733572281961,0.26067460552873745,0.023949416428564775,0.023949416428564782,1.8736592281126143
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.36122266845158413,-0.03373015873015875,0.362794073561359,,,
-0.3273809523809524,-0.32738095238095244,0.04487304509929224,-0.3567111878436215,-0.005035442368703016,0.363512922410512,0.02971553709704499,0.029715537097044997,1.6137499338930739
5.551115123125783e-17,5.551115123125783e-17,0.0,0.06934953157690019,0.07069319926645455,0.07023865321663816,0.008374838882665664,0.008374838882665669,0.3721372098306265
