AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.1499784183462823,-0.0546140026373315,0.15961270392334978
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.16678866822946614,-0.07136074876223635,0.18141338515574296
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.12984629818703608,-0.08118248206723706,0.15313607199962376
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.12971953234180245,-0.07463355542095701,0.14965735753964451
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.11838689199246971,-0.0588179640718563,0.1321930750576401
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.11857059099437148,-0.056974959141512946,0.1315489681370842
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.12803669309775956,-0.06981744587869515,0.14583507989655436
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.1507641303468909,-0.06815914407595983,0.16545540764937772
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.1304799985242167,-0.0933575842136735,0.16043898698599646
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.10203015900956403,-0.06590529828952857,0.12146465201921364
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.11344876380645415,-0.07903645432615483,0.13826562523513564
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.13827985739750445,-0.11122311827956988,0.17745957568332388
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.1339073197600373,-0.0782554294396282,0.15509701003596912
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.13975482433774392,-0.07906976744186045,0.16057222377791108
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.14969318129779732,-0.050585533869115976,0.15800931859823553
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.1329914973713247,-0.09662190963341857,0.1643853150201549
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.10450745443453059,-0.06592142601316914,0.12356149254519071
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.12380952380952379,-0.08604968650980922,0.1507758161456189
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.14781709518551625,-0.0594866176609179,0.15933785272125453
-0.13453506726630043,-0.13453506726630043,0.014524192474549513,-0.15066160094327263,-0.08198432712383742,0.17152360739192232
-0.13453506726630046,-0.13453506726630046,0.01452419247454951,-0.13297362497067824,-0.07415287274282348,0.1529871762759472
2.7755575615628914e-17,2.7755575615628914e-17,5.261676819281712e-18,0.01634177866736724,0.01490984930840558,0.016276200581855416
