AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp
0.0,0.0,-3.947459643111668e-17,-0.057059961315280475,0.1103448275862069,0.12422487738102635
0.0,0.0,-3.947459643111668e-17,0.021805355138688448,0.004370629370629375,0.022239062790948158
0.0,0.0,-3.947459643111668e-17,0.07409816676522768,0.054892781636967675,0.0922158109751864
0.0,0.0,-3.947459643111668e-17,0.07085194091377535,0.0757994018863584,0.10375715328390032
0.0,0.0,-3.947459643111668e-17,0.030984719864176585,0.010844177510844183,0.032827565413051846
0.0,0.0,-3.947459643111668e-17,-0.02666240409207163,0.0032812198417294103,0.02686354771095353
0.0,0.0,-3.947459643111668e-17,0.12661782661782667,0.042924397673774595,0.1336958411210998
0.0,0.0,-3.947459643111668e-17,-0.0032894736842105365,-0.06309994353472613,0.06318562741007436
0.0,0.0,-3.947459643111668e-17,-0.1246246246246246,0.044999999999999984,0.13250017759546057
0.0,0.0,-3.947459643111668e-17,0.03163503163503162,-0.015376458112407204,0.035174005894013045
0.0,0.0,-3.947459643111668e-17,-0.07083333333333333,-0.06876300921796016,0.09872037554537759
0.0,0.0,-3.947459643111668e-17,0.12859860494610026,0.05372117400419288,0.13936845313941004
0.0,0.0,-3.947459643111668e-17,0.08361950549450547,-0.01651785714285714,0.08523532896479878
0.0,0.0,-3.947459643111668e-17,0.050089445438282656,0.029106029106029094,0.057931972818433417
0.0,0.0,-3.947459643111668e-17,-0.05498084291187738,-0.03072232645403375,0.06298217549472834
0.0,0.0,-3.947459643111668e-17,-0.04054482103262591,-0.08735467431119606,0.09630535621959353
0.0,0.0,-3.947459643111668e-17,-0.022222222222222227,-0.04907084785133564,0.0538681285116047
0.0,0.0,-3.947459643111668e-17,-0.032336241517795336,0.01745562130177515,0.03674685334186013
0.0,0.0,-3.947459643111668e-17,0.020212428662016446,0.05510938798116863,0.05869912193615912
0.0,0.0,-3.947459643111668e-17,-0.0026013143483022694,0.07173295454545456,0.07178010590796682
0.0,0.0,-3.947459643111667e-17,0.010167889319664374,0.012183874291030737,0.07641607707278235
0.0,0.0,1.869323120928965e-32,0.06484508987468617,0.05215512648676075,0.036571284233252094
