AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp,MI_comp,MI_comp2,Ratio
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3273809523809524,-0.005952380952380931,0.3274350604636921,0.022479859020927504,0.022479859020927504,1.9961444178772616
-0.3273809523809524,-0.32738095238095244,0.04487304509929224,-0.32738095238095244,-0.005952380952380931,0.3274350604636921,0.022479859020927508,0.022479859020927508,1.9961444178772616
5.551115123125783e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,6.982127306007955e-18,6.982127306007955e-18,0.0
