# of comparisons,AOD_comp,Within_comp,EOD_comp
105.0,-0.14035087719298242,-0.08888888888888885,-0.22923976608187127
105.0,-0.13875598086124405,0.30952380952380953,0.17076782866256549
105.0,-0.1761904761904762,-0.10225563909774432,-0.2784461152882205
105.0,-0.25087719298245614,-0.13008130081300814,-0.3809584937954643
105.0,-0.09090909090909086,0.05000000000000002,-0.04090909090909084
105.0,0.00730994152046785,0.04513888888888887,0.05244883040935672
105.0,-0.05416666666666667,-0.2383720930232558,-0.2925387596899225
105.0,0.011111111111111072,0.12567567567567564,0.1367867867867867
105.0,0.1290909090909091,-0.04734576757532283,0.08174514151558626
105.0,-0.00189753320683117,0.003896103896103925,0.001998570689272755
105.0,-0.07056358562872596,-0.007270921141374195,-0.07783450677010015
0.0,0.10544443594130659,0.14490164652201123,0.1895236864533965
