# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
1830.0,0.014782608695652177,-0.13043478260869568,0.03268978727694327,-0.1407035175879397,-0.10801373031099643
1830.0,0.014782608695652177,-0.13043478260869568,-0.006483644859813065,-0.151618398637138,-0.15810204349695106
1830.0,0.014782608695652177,-0.13043478260869568,-0.004198066841415493,-0.14814814814814814,-0.15234621498956363
1830.0,0.014782608695652177,-0.13043478260869568,0.0235271974402409,-0.14840989399293286,-0.12488269655269196
1830.0,0.014782608695652177,-0.13043478260869568,0.04777777777777781,-0.1475128644939966,-0.09973508671621878
1830.0,0.014782608695652177,-0.13043478260869568,0.025000000000000022,-0.14805414551607443,-0.12305414551607441
1830.0,0.014782608695652177,-0.13043478260869568,0.045253419147224416,-0.1481164383561644,-0.10286301920893998
1830.0,0.014782608695652177,-0.13043478260869568,0.017158884672496266,-0.136518771331058,-0.11935988665856173
1830.0,0.014782608695652177,-0.13043478260869568,0.025566162282928795,-0.14880952380952378,-0.12324336152659499
1830.0,0.014782608695652177,-0.13043478260869568,-0.004097830306690253,-0.15940766550522645,-0.1635054958119167
1830.0,0.014782608695652177,-0.1304347826086957,0.020219368658969266,-0.1477299367378202,-0.12751056807885094
0.0,0.0,2.7755575615628914e-17,0.018745719836817606,0.005732840893003741,0.021722790639316446
