# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
4200.0,0.09644885159759298,0.03508771929824561,0.11530277078085638,-0.09258341063945491,0.022719360141401468
4200.0,0.09644885159759298,0.03508771929824561,0.08037808424805329,-0.05249401252763447,0.027884071720418818
4200.0,0.09644885159759298,0.03508771929824561,0.11247754422855627,-0.08048764126523138,0.03198990296332489
4200.0,0.09644885159759298,0.03508771929824561,0.08205927671530862,-0.06671969812044802,0.015339578594860598
4200.0,0.09644885159759298,0.03508771929824561,0.09992634675780908,-0.05380375124334737,0.04612259551446171
4200.0,0.09644885159759298,0.03508771929824561,0.07431425511106968,-0.05545931879773343,0.01885493631333625
4200.0,0.09644885159759298,0.03508771929824561,0.08094706632653062,-0.0617394225337059,0.01920764379282472
4200.0,0.09644885159759298,0.03508771929824561,0.10081374321880651,-0.09576759061833691,0.005046152600469603
4200.0,0.09644885159759298,0.03508771929824561,0.09501834441641822,-0.06224547891478138,0.03277286550163684
4200.0,0.09644885159759298,0.03508771929824561,0.0853761198640717,-0.052098221168470196,0.03327789869560151
4200.0,0.09644885159759298,0.03508771929824561,0.09266135516674803,-0.06733985458291439,0.025321500583833638
0.0,0.0,0.0,0.013491886787583552,0.01566211776670034,0.010950992453367434
