# of comparisons,AOD,EOD,AOD_comp,Within_comp,EOD_comp
305.0,0.014782608695652177,-0.13043478260869568,0.08392857142857141,2.7755575615628914e-17,0.08392857142857144
305.0,0.014782608695652177,-0.13043478260869568,0.21052631578947367,-0.134020618556701,0.07650569723277267
305.0,0.014782608695652177,-0.13043478260869568,0.12903225806451618,-0.07666666666666669,0.05236559139784949
305.0,0.014782608695652177,-0.13043478260869568,0.09848484848484843,-0.014571948998178513,0.08391289948666991
305.0,0.014782608695652177,-0.13043478260869568,0.1547619047619047,-0.010128913443830587,0.1446329913180741
305.0,0.014782608695652177,-0.13043478260869568,0.2098765432098766,-0.0209459459459459,0.1889305972639307
305.0,0.014782608695652177,-0.13043478260869568,0.07333333333333329,-0.007207207207207231,0.06612612612612606
305.0,0.014782608695652177,-0.13043478260869568,0.12345679012345684,-0.13559322033898302,-0.012136430215526184
305.0,0.014782608695652177,-0.13043478260869568,0.06439393939393942,0.04425204425204424,0.10864598364598366
305.0,0.014782608695652177,-0.13043478260869568,0.14285714285714285,-0.1306532663316583,0.012203876525484547
305.0,0.014782608695652177,-0.1304347826086957,0.12906516474470633,-0.0485535743237127,0.08051159042099365
0.0,0.0,2.7755575615628914e-17,0.04930442809227295,0.06203584615203048,0.055628957721890325
