AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.09153737400263218,-0.04750629837135025,0.10313069002118389
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.10114775934776174,-0.024197708928521904,0.10400191507112834
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.1098107636784767,-0.044035825033097276,0.11831127463600337
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.10050309824179172,-0.05869283824270047,0.11638609030800477
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.11257441689225384,-0.062352918284374774,0.12868910504471187
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.09969065886363665,-0.030186059743954483,0.10416057635944401
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.1029257793608983,-0.065630088232045,0.12206975275797986
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.10629033167642815,-0.05671604903065129,0.12047549470963939
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.11142606782567703,-0.06248121203953015,0.1277484655446832
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.09800796275631235,-0.038200455514943124,0.10518952212645448
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.10144743524631791,-0.05060200681898587,0.1133673022178995
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.0854607179858016,-0.0406261569788967,0.09462567806638254
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.08592781979665441,-0.03670355466130115,0.09343843502425239
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.10536894735479946,-0.05686695278969959,0.1197349797938949
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.10488189637088317,-0.039373027744706635,0.11202877978509859
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.09718755296225456,-0.030034487693687842,0.10172261745459228
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.12871942407174788,-0.06238989792438786,0.14304261426714068
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.11124730717373893,-0.063894733518384,0.12829068682018008
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.07618237507781109,-0.05683406390953563,0.09504664693175384
-0.09950031617652982,-0.09950031617652992,0.006670281617262426,-0.1153664315065363,-0.029940755709151876,0.11918834830211988
-0.09950031617652981,-0.09950031617652993,0.006670281617262426,-0.1022852060096207,-0.04786325455849529,0.1135324487621274
2.792850922403182e-17,1.3877787807814457e-17,0.0,0.011473124517556079,0.013116380278901947,0.012930955156248114
