fairness_lambda,num_comp_pairs_eval,Acc_lr,Acc_unweight,Acc_weighted,Acc_fairreg,F1_lr,F1_unweight,F1_weighted,F1_fairreg,AOD_lr,AOD_unweight,AOD_weighted,AOD_fairreg,EOD_lr,EOD_unweight,EOD_weighted,EOD_fairreg,I_sep_lr,I_sep_bi,I_sep_weighted_bi,I_sep_fairreg_bi,violate_r,violate_r_weighted,violate_r_fairreg,violate_comp_r,violate_comp_r_w,violate_comp_r_fairreg
0.1,7,0.8360655737704918,0.8032786885245902,0.7213114754098361,,0.8780487804878049,0.8571428571428571,0.7605633802816901,,-0.268452380952381,-0.4113095238095239,0.019566052227342534,,-0.375,-0.375,-0.08467741935483875,,0.06320140048184784,0.12876109730155338,1.0151385430620888e-05,,0.64,0.29,,0.84,0.78,
0.1,7,0.8524590163934426,0.8524590163934426,0.8688524590163934,,0.8732394366197183,0.8732394366197183,0.8888888888888888,,-0.09090909090909094,-0.09090909090909094,-0.0492424242424242,,-0.25,-0.25,-0.16666666666666663,,0.010708469329464997,0.010708469329464997,0.0038739377765192383,,0.22,0.12,,0.69,0.68,
0.1,7,0.8032786885245902,0.819672131147541,0.8032786885245902,,0.8125,0.8307692307692308,0.8181818181818182,,-0.10929951690821249,-0.1310386473429952,-0.10603864734299517,,-0.35748792270531393,-0.40096618357487923,-0.40096618357487923,,0.008689057136698649,0.013352810098711258,0.008433333512770487,,0.53,0.56,,0.87,0.85,
0.1,7,0.8524590163934426,0.8360655737704918,0.8524590163934426,,0.8767123287671232,0.8648648648648649,0.8767123287671232,,-0.02388888888888885,-0.08638888888888885,-0.02388888888888885,,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,,0.00047193395030524103,0.0049319948431486025,0.00047193395030524103,,0.13,0.13,,0.81,0.8,
0.1,7,0.8032786885245902,0.819672131147541,0.7868852459016393,,0.8235294117647058,0.8405797101449275,0.8169014084507042,,-0.18452380952380948,-0.06825396825396834,-0.09880952380952379,,-0.2857142857142857,-0.2142857142857143,-0.2142857142857143,,0.03014878613020113,0.006091372178553422,0.009704054485586484,,0.33,0.24,,0.73,0.74,
0.1,7,0.9016393442622951,0.9180327868852459,0.8688524590163934,,0.9090909090909091,0.927536231884058,0.8857142857142857,,-0.009445715738621852,0.04513094330027967,0.11950165268243074,,-0.01304347826086949,0.04347826086956519,0.08695652173913049,,0.00011341766854319006,0.0030223953847674815,0.01384803137883318,,0.07,0.25,,0.68,0.71,
0.1,7,0.8852459016393442,0.819672131147541,0.8688524590163934,,0.8771929824561403,0.8307692307692308,0.8620689655172413,,-0.018968531468531447,-0.1663024475524475,0.07648601398601396,,-0.028846153846153855,-0.014423076923076872,-0.028846153846153855,,0.0004190481247869483,0.022942579032926305,0.005605099521267816,,0.25,0.27,,0.75,0.64,
0.1,7,0.8032786885245902,0.8360655737704918,0.8360655737704918,,0.8181818181818182,0.8529411764705882,0.8529411764705882,,-0.05759803921568629,-0.09926470588235292,-0.09926470588235292,,0.04166666666666663,-0.04166666666666663,-0.04166666666666663,,0.0029407322353229843,0.008829208558371634,0.008829208558371634,,0.11,0.11,,0.71,0.71,
0.1,7,0.819672131147541,0.8524590163934426,0.8852459016393442,,0.8493150684931506,0.8831168831168831,0.9090909090909091,,-0.47058823529411764,-0.33403361344537813,-0.22689075630252103,,-0.4285714285714286,-0.2142857142857143,-0.1428571428571429,,0.193134596452567,0.09364625798345425,0.051040403535310794,,0.57,0.26,,0.87,0.8,
0.1,7,0.819672131147541,0.819672131147541,0.819672131147541,,0.8450704225352113,0.8493150684931506,0.8493150684931506,,-0.2282608695652174,-0.15326086956521745,-0.15326086956521745,,-0.15652173913043477,-0.05652173913043479,-0.05652173913043479,,0.03816700375932184,0.016670508651334057,0.016670508651334057,,0.24,0.24,,0.8,0.8,
