fairness_lambda, num_comp_pairs_eval, Acc_lr            , Acc_unweight       , Acc_weighted       , Acc_fairreg, F1_lr             , F1_unweight        , F1_weighted        , F1_fairreg, AOD_lr             , AOD_unweight          , AOD_weighted         , AOD_fairreg, EOD_lr             , EOD_unweight         , EOD_weighted         , EOD_fairreg, I_sep_lr             , I_sep_bi              , I_sep_weighted_bi     , I_sep_fairreg_bi, violate_r, violate_r_weighted, violate_r_fairreg, violate_comp_r, violate_comp_r_w, violate_comp_r_fairreg
            0.1,                  98, 0.8523902139420616, 0.4754836728426656 , 0.4635070119766609 ,            , 0.6553537284894837, 0.3711340206185567 , 0.36541954231747187,           , 0.10042390106209814, -0.0005196095859474337, -0.017595553536600472,            , 0.1235528936428471 , -0.020087816525577118, -0.028191327192065185,            , 0.0071950744223379095, 7.913896067038805e-05 , 4.587858655908525e-05 ,                 ,      0.15,               0.09,                  ,           0.27,             0.28, 
            0.1,                  98, 0.8490121813901116, 0.6046678267990583 , 0.44774286006756064,            , 0.6446639364008673, 0.3858142493638677 , 0.350547730829421  ,           , 0.07468093621629424, 0.07979096653648382   , -0.018857163685777167,            , 0.0701886905564798 , 0.05337439863315502  , -0.00542241805674204 ,            , 0.005972349956776996 , 0.004324289746592734  , 0.00036025993135869924,                 ,      1.0 ,               0.47,                  ,           0.44,             0.33, 
            0.1,                  98, 0.8509571092230526, 0.5529736922919439 , 0.5549186201248848 ,            , 0.6606060606060606, 0.4342531415986527 , 0.2966677450663216 ,           , 0.05635586949034016, 0.016518953786849755  , 0.05800735694385489  ,            , 0.04178049241448034, -0.014621239455010926, 0.05565434771403538  ,            , 0.004385474350947989 , 0.0006567941389227137 , 0.0015726738259514775 ,                 ,      0.94,               0.99,                  ,           0.27,             0.47, 
            0.1,                  98, 0.8499334629951889, 0.5535878800286621 , 0.44815231855870613,            , 0.6574766355140187, 0.3214563559981329 , 0.35413921169282375,           , 0.06580395803302874, 0.07181069912333699   , -0.014657321157155345,            , 0.06369949054365276, 0.04729918347407358  , 0.004837218228766815 ,            , 0.0044758919173325425, 0.003439385397866544  , 0.00035860541161440333,                 ,      1.0 ,               0.63,                  ,           0.4 ,             0.56, 
            0.1,                  98, 0.8508547446002661, 0.5307605691473027 , 0.5192957313952298 ,            , 0.6541656776643722, 0.40265832681782643, 0.2942590922753231 ,           , 0.07736773629034083, 0.10268787999439821   , 0.02345914557733697  ,            , 0.07225553609127255, 0.11786652742218029  , 0.019957440596505394 ,            , 0.006595620940218528 , 0.003688972660074445  , 0.0002883932470459578 ,                 ,      1.0 ,               0.3 ,                  ,           0.29,             0.39, 
            0.1,                  98, 0.8522878493192753, 0.6069198485003583 , 0.5797932234619716 ,            , 0.6603906801600377, 0.35935935935935936, 0.3271594820521226 ,           , 0.08889160246892558, 0.06003880952183871   , 0.023243934171064407 ,            , 0.09304424120256993, 0.06108084695220484  , 0.020063193785018973 ,            , 0.007355447718167873 , 0.001612419583309008  , 0.0002913377151244611 ,                 ,      1.0 ,               0.32,                  ,           0.24,             0.26, 
            0.1,                  98, 0.8554611526256526, 0.47875934077182924, 0.44252226430545605,            , 0.6704014939309056, 0.3875390906904017 , 0.34778443113772456,           , 0.0788243907751558 , -0.01767376567005341  , -0.04248898845002158 ,            , 0.08260846560846558, -0.03434920634920635 , -0.05093915343915345 ,            , 0.006043402894369287 , 1.6659426477849534e-05, 0.000603260906840455  ,                 ,      0.08,               0.66,                  ,           0.34,             0.34, 
            0.1,                  98, 0.8509571092230526, 0.5956597399938581 , 0.4440577336472515 ,            , 0.6472868217054264, 0.34904416611733685, 0.3408180604442287 ,           , 0.0926204408644955 , 0.05086060135623849   , -0.027297279558603393,            , 0.10314060435125805, 0.025153216436509418 , -0.015290601247017754,            , 0.00731232801862166  , 0.00216453886516888   , 0.0005764358103213551 ,                 ,      1.0 ,               0.74,                  ,           0.3 ,             0.41, 
            0.1,                  98, 0.8470672535571706, 0.5093663629849524 , 0.4771215068072474 ,            , 0.6582799634034767, 0.40333623801817503, 0.3911799761620977 ,           , 0.09327111280226658, 0.01985417433896053   , -0.04255771461675972 ,            , 0.10210950325662538, -0.038223688812267786, -0.06721855803294063 ,            , 0.007330349856358039 , 0.0016256666117122592 , 0.00028506851589547475,                 ,      1.0 ,               0.51,                  ,           0.24,             0.26, 
            0.1,                  98, 0.8532091309243526, 0.43484491759647864, 0.5226737639471799 ,            , 0.66353824495542  , 0.35464640561075395, 0.40271551172025105,           , 0.09216778645314255, -0.028567594447516775 , 0.026386968636959662 ,            , 0.10750143157091041, -0.03830883756442072 , 0.020080167970986884 ,            , 0.0066649815151249275, 0.0002119010391261002 , 0.0004163853419301029 ,                 ,      0.19,               0.5 ,                  ,           0.39,             0.33, 
