AOD,gAOD,MI,AOD_comp,Within_comp,Sep_comp,MI_comp,MI_comp2,Ratio
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3862953692115144,0.0029729729729729842,0.3863068092107079,0.02994355402537386,0.029943554025373843,1.4985878116294173
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.34248447204968946,-0.04869477911646586,0.34592888735743926,0.039397038739638374,0.039397038739638374,1.1389953797249315
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3647540983606557,0.028787878787878807,0.3658883630781396,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.29216555801921656,0.019034090909090917,0.2927849209051172,0.02163358695185909,0.021633586951859112,2.0742304639146334
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.42148842777334394,-0.0021739130434782483,0.4214940339373334,0.04787311678992992,0.047873116789929906,0.9373328520931242
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3214285714285714,-0.06921882465360726,0.32879715968517587,0.021983936436222092,0.021983936436222103,2.0411742560061557
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3159090909090909,-0.022904191616766434,0.3167383079335776,0.021944804490822967,0.02194480449082297,2.0448140751519372
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.2934014967850743,0.0018181818181818299,0.2934071302828988,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3318075248409066,-0.14500000000000002,0.3621066604483392,0.03141013203075882,0.03141013203075882,1.4286168888226791
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.38250968992248063,0.04166666666666666,0.3847723664658149,0.027067843962329797,0.027067843962329804,1.6577990164913714
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.2649983147960904,0.06575388776200135,0.2730342114105587,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3990532544378699,0.03437401450646484,0.4005309885024453,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.30480769230769234,-0.038250211327134395,0.3071983202371251,0.028882222746540957,0.028882222746540957,1.5536562228288473
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3562152133580705,0.015393314903242014,0.3565476579244997,0.03020946590097548,0.030209465900975466,1.4853968370835469
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3503690293830943,0.027532250358337312,0.3514491166024546,0.03306115910125991,0.03306115910125991,1.3572738016188368
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.31756072874493924,-0.04211502782931356,0.32034121185086495,0.02609370556514918,0.02609370556514919,1.7196884891360464
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3010670731707317,-0.09421686746987953,0.31546505458359025,0.018225208552001233,0.018225208552001243,2.4621416523853674
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.3010204081632653,0.04317111459968605,0.3041003638053695,0.02395065393143461,0.023950653931434605,1.8735624182852704
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.4046822742474916,0.06037414965986393,0.40916106979681444,,,
-0.32738095238095233,-0.3273809523809524,0.04487304509929224,-0.35645257210823666,-0.03420152591423309,0.3580896264029993,0.029058348925177512,0.029058348925177502,1.5442393239490677
-0.3273809523809524,-0.32738095238095244,0.04487304509929224,-0.3404235430009013,-0.007794840901324584,0.3447071130210633,0.028715651876631585,0.028715651876631585,1.6545006326080822
5.551115123125783e-17,5.551115123125783e-17,0.0,0.042055120941406385,0.05278876946656287,0.04100294850175525,0.007279143930201072,0.007279143930201066,0.3809847961095316
